"DTI_CL_INDICADOR","Indicator","DTI_CL_TRIMESTRE_MOVIL","Mobile Quarter","DTI_CL_REGION","Region","DTI_CL_SEXO","Sex","Value","Flag Codes","Flags"
"ENE_FDT","Labour force (2002-based projections)","2010-V05","2010 apr-jun","CHL10","Region of Los Lagos","F","Female",136.02910977736,,
"ENE_FDT","Labour force (2002-based projections)","2010-V05","2010 apr-jun","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",51.14614678045,,
"ENE_FDT","Labour force (2002-based projections)","2010-V05","2010 apr-jun","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",31.95588584907,,
"ENE_FDT","Labour force (2002-based projections)","2010-V05","2010 apr-jun","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",19.19026093138,,
"ENE_FDT","Labour force (2002-based projections)","2010-V05","2010 apr-jun","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",73.9173318490399,,
"ENE_FDT","Labour force (2002-based projections)","2010-V05","2010 apr-jun","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",47.73543482677,,
"ENE_FDT","Labour force (2002-based projections)","2010-V05","2010 apr-jun","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",26.18189702227,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","_T","Nationwide total","_T","Total",7733.34200983463,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","_T","Nationwide total","M","Male",4681.59426143871,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","_T","Nationwide total","F","Female",3051.74774839595,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL15","Region of Arica y Parinacota","_T","Total",85.4302966197702,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL15","Region of Arica y Parinacota","M","Male",47.88912378225,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL15","Region of Arica y Parinacota","F","Female",37.5411728375199,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL01","Region of Tarapacá","_T","Total",155.03207795051,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL01","Region of Tarapacá","M","Male",95.7351000835299,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL01","Region of Tarapacá","F","Female",59.29697786698,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL02","Region of Antofagasta","_T","Total",270.50259680246,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL02","Region of Antofagasta","M","Male",177.47033784943,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL02","Region of Antofagasta","F","Female",93.03225895303,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL03","Region of Atacama","_T","Total",125.90448019333,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL03","Region of Atacama","M","Male",81.9435804963699,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL03","Region of Atacama","F","Female",43.96089969696,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL04","Region of Coquimbo","_T","Total",311.224513886542,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL04","Region of Coquimbo","M","Male",193.48376265232,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL04","Region of Coquimbo","F","Female",117.74075123422,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL05","Region of Valparaíso","_T","Total",797.041916204641,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL05","Region of Valparaíso","M","Male",479.064590544079,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL05","Region of Valparaíso","F","Female",317.977325660561,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL13","Region Metropolitana de Santiago","_T","Total",3301.94103811271,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL13","Region Metropolitana de Santiago","M","Male",1914.05643833731,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL13","Region Metropolitana de Santiago","F","Female",1387.88459977542,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",375.181705569889,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",245.245745572601,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",129.93595999729,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL07","Region of Maule","_T","Total",391.51929363001,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL07","Region of Maule","M","Male",255.137163361499,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL07","Region of Maule","F","Female",136.38213026851,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL16","Region of Ñuble","_T","Total",187.28257205865,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL16","Region of Ñuble","M","Male",117.94519788522,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL16","Region of Ñuble","F","Female",69.3373741734301,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL08","Region of Biobío","_T","Total",675.27039385154,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL08","Region of Biobío","M","Male",409.81944992301,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL08","Region of Biobío","F","Female",265.45094392853,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL09","Region of La Araucanía","_T","Total",409.075109661769,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL09","Region of La Araucanía","M","Male",251.374988526549,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL09","Region of La Araucanía","F","Female",157.70012113522,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL14","Region of Los Ríos","_T","Total",150.74350910101,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL14","Region of Los Ríos","M","Male",95.2276008544802,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL14","Region of Los Ríos","F","Female",55.51590824653,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL10","Region of Los Lagos","_T","Total",371.84797629404,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL10","Region of Los Lagos","M","Male",238.28040914275,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL10","Region of Los Lagos","F","Female",133.56756715129,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",52.5798041098799,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",32.24409052613,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",20.33571358375,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",72.76472578794,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",46.67668190127,,
"ENE_FDT","Labour force (2002-based projections)","2010-V06","2010 may-jul","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",26.08804388667,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","_T","Nationwide total","_T","Total",7771.86727038622,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","_T","Nationwide total","M","Male",4694.81026321161,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","_T","Nationwide total","F","Female",3077.05700717456,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL15","Region of Arica y Parinacota","_T","Total",85.1301909218499,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL15","Region of Arica y Parinacota","M","Male",47.7618357211502,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL15","Region of Arica y Parinacota","F","Female",37.3683552007,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL01","Region of Tarapacá","_T","Total",152.28269042527,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL01","Region of Tarapacá","M","Male",94.4674236580801,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL01","Region of Tarapacá","F","Female",57.8152667671898,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL02","Region of Antofagasta","_T","Total",270.789163561241,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL02","Region of Antofagasta","M","Male",178.35178237474,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL02","Region of Antofagasta","F","Female",92.4373811864997,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL03","Region of Atacama","_T","Total",126.40474256923,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL03","Region of Atacama","M","Male",81.9753149538201,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL03","Region of Atacama","F","Female",44.42942761541,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL04","Region of Coquimbo","_T","Total",317.665449339339,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL04","Region of Coquimbo","M","Male",195.70907683173,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL04","Region of Coquimbo","F","Female",121.95637250761,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL05","Region of Valparaíso","_T","Total",805.583596105569,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL05","Region of Valparaíso","M","Male",478.1556488061,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL05","Region of Valparaíso","F","Female",327.42794729947,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL13","Region Metropolitana de Santiago","_T","Total",3299.1625563237,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL13","Region Metropolitana de Santiago","M","Male",1914.85666769362,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL13","Region Metropolitana de Santiago","F","Female",1384.30588863008,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",390.221060356841,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",248.63775732235,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",141.58330303449,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL07","Region of Maule","_T","Total",397.817298185901,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL07","Region of Maule","M","Male",259.58756006575,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL07","Region of Maule","F","Female",138.22973812015,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL16","Region of Ñuble","_T","Total",191.77642645339,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL16","Region of Ñuble","M","Male",121.65563008836,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL16","Region of Ñuble","F","Female",70.12079636503,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL08","Region of Biobío","_T","Total",672.996858633976,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL08","Region of Biobío","M","Male",410.300760750368,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL08","Region of Biobío","F","Female",262.696097883611,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL09","Region of La Araucanía","_T","Total",418.376240371971,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL09","Region of La Araucanía","M","Male",255.23720366464,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL09","Region of La Araucanía","F","Female",163.13903670733,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL14","Region of Los Ríos","_T","Total",149.04526636086,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL14","Region of Los Ríos","M","Male",93.19055251952,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL14","Region of Los Ríos","F","Female",55.85471384134,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL10","Region of Los Lagos","_T","Total",369.3532693975,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL10","Region of Los Lagos","M","Male",236.36470949631,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL10","Region of Los Lagos","F","Female",132.98855990119,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",52.44885638958,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",32.03591733217,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",20.41293905741,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",72.81360498985,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",46.52242193278,,
"ENE_FDT","Labour force (2002-based projections)","2010-V07","2010 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",26.29118305707,,
"ENE_FDT","Labour force (2002-based projections)","2010-V08","2010 jul-sep","_T","Nationwide total","_T","Total",7836.32408794013,,
"ENE_FDT","Labour force (2002-based projections)","2010-V08","2010 jul-sep","_T","Nationwide total","M","Male",4739.48021824422,,
"ENE_FDT","Labour force (2002-based projections)","2010-V08","2010 jul-sep","_T","Nationwide total","F","Female",3096.8438696958,,
"ENE_FDT","Labour force (2002-based projections)","2010-V08","2010 jul-sep","CHL15","Region of Arica y Parinacota","_T","Total",85.98280593281,,
"ENE_FDT","Labour force (2002-based projections)","2010-V08","2010 jul-sep","CHL15","Region of Arica y Parinacota","M","Male",47.98733166452,,
"ENE_FDT","Labour force (2002-based projections)","2010-V08","2010 jul-sep","CHL15","Region of Arica y Parinacota","F","Female",37.99547426829,,
"ENE_FDT","Labour force (2002-based projections)","2010-V08","2010 jul-sep","CHL01","Region of Tarapacá","_T","Total",154.09469685807,,
"ENE_FDT","Labour force (2002-based projections)","2010-V08","2010 jul-sep","CHL01","Region of Tarapacá","M","Male",95.5621592032499,,
