"DTI_CL_INDICADOR","Indicator","DTI_CL_TRIMESTRE_MOVIL","Mobile trimester","DTI_CL_REGION","Region","DTI_CL_SEXO","Sex","Value","Flag Codes","Flags"
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL04","Region of Coquimbo","M","Male",66.4602049958988,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL04","Region of Coquimbo","F","Female",41.6266964191986,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL05","Region of Valparaíso","_T","Total",54.2243553341869,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL05","Region of Valparaíso","M","Male",64.4929084595671,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL05","Region of Valparaíso","F","Female",44.4212350951841,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL13","Region Metropolitana de Santiago","_T","Total",58.5664564503969,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL13","Region Metropolitana de Santiago","M","Male",68.217592802024,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL13","Region Metropolitana de Santiago","F","Female",49.5612695534228,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",52.7103103914094,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",64.4765453093257,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",40.7159217500175,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL07","Region of Maule","_T","Total",51.8955002242577,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL07","Region of Maule","M","Male",65.2881000514969,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL07","Region of Maule","F","Female",38.8365783938741,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL16","Region of Ñuble","_T","Total",50.5337378586968,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL16","Region of Ñuble","M","Male",64.0329315962392,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL16","Region of Ñuble","F","Female",37.4438281509062,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL08","Region of Biobío","_T","Total",49.6766323366164,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL08","Region of Biobío","M","Male",60.0147918503731,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL08","Region of Biobío","F","Female",39.5775984851202,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL09","Region of La Araucanía","_T","Total",53.606418853759,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL09","Region of La Araucanía","M","Male",63.6423048325702,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL09","Region of La Araucanía","F","Female",43.9166891585426,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL14","Region of Los Ríos","_T","Total",57.9671337156824,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL14","Region of Los Ríos","M","Male",69.2606941021051,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL14","Region of Los Ríos","F","Female",46.9573701526618,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL10","Region of Los Lagos","_T","Total",54.6723116802717,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL10","Region of Los Lagos","M","Male",67.4493061488583,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL10","Region of Los Lagos","F","Female",41.3177947563973,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",70.2232159264087,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",77.2250711435846,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",62.2976727009633,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",61.264123005137,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",68.5576897819445,,
"ENE_TO","Employment rate (2002-based projections)","2017-V07","2017 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",53.018331194168,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","_T","Nationwide total","_T","Total",55.7023009107354,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","_T","Nationwide total","M","Male",66.2777510920984,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","_T","Nationwide total","F","Female",45.4502327669387,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL15","Region of Arica y Parinacota","_T","Total",54.7196310835793,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL15","Region of Arica y Parinacota","M","Male",65.8730878707429,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL15","Region of Arica y Parinacota","F","Female",45.2050514472989,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL01","Region of Tarapacá","_T","Total",60.3068658307502,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL01","Region of Tarapacá","M","Male",71.0437809346542,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL01","Region of Tarapacá","F","Female",48.3794750947728,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL02","Region of Antofagasta","_T","Total",54.3702945615969,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL02","Region of Antofagasta","M","Male",63.248351276457,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL02","Region of Antofagasta","F","Female",44.5998079550063,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL03","Region of Atacama","_T","Total",57.338893032042,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL03","Region of Atacama","M","Male",67.3111017476899,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL03","Region of Atacama","F","Female",46.9396425941836,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL04","Region of Coquimbo","_T","Total",53.3256607871164,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL04","Region of Coquimbo","M","Male",64.893238477125,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL04","Region of Coquimbo","F","Female",42.1407288739636,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL05","Region of Valparaíso","_T","Total",55.2579387180646,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL05","Region of Valparaíso","M","Male",65.4917992978733,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL05","Region of Valparaíso","F","Female",45.4872333059338,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL13","Region Metropolitana de Santiago","_T","Total",58.3528984943361,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL13","Region Metropolitana de Santiago","M","Male",67.9780175035348,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL13","Region Metropolitana de Santiago","F","Female",49.3717985994519,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",52.9796727100329,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",64.4304019912514,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",41.3055223973513,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL07","Region of Maule","_T","Total",52.1452017212686,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL07","Region of Maule","M","Male",66.0030123365081,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL07","Region of Maule","F","Female",38.6335113183426,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL16","Region of Ñuble","_T","Total",50.3629908122783,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL16","Region of Ñuble","M","Male",64.4033374114009,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL16","Region of Ñuble","F","Female",36.7476403318182,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL08","Region of Biobío","_T","Total",50.0330231594374,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL08","Region of Biobío","M","Male",60.4720029535373,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL08","Region of Biobío","F","Female",39.8294404588174,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL09","Region of La Araucanía","_T","Total",54.7699630939325,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL09","Region of La Araucanía","M","Male",65.5587150804459,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL09","Region of La Araucanía","F","Female",44.3531678218101,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL14","Region of Los Ríos","_T","Total",58.5076846196976,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL14","Region of Los Ríos","M","Male",70.7339573787469,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL14","Region of Los Ríos","F","Female",46.5902721663358,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL10","Region of Los Lagos","_T","Total",54.6860350076603,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL10","Region of Los Lagos","M","Male",67.460451588293,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL10","Region of Los Lagos","F","Female",41.3321056541401,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",70.0974584387472,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",76.9326129670971,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",62.3620862400156,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",60.4210073370913,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",67.9117320966631,,
"ENE_TO","Employment rate (2002-based projections)","2017-V08","2017 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",51.952857787395,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","_T","Nationwide total","_T","Total",55.6686123742991,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","_T","Nationwide total","M","Male",66.3447755137296,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","_T","Nationwide total","F","Female",45.3178080843885,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL15","Region of Arica y Parinacota","_T","Total",54.4698179987139,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL15","Region of Arica y Parinacota","M","Male",65.8650961298886,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL15","Region of Arica y Parinacota","F","Female",44.7567252094094,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL01","Region of Tarapacá","_T","Total",59.0074018781104,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL01","Region of Tarapacá","M","Male",68.2613241931156,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL01","Region of Tarapacá","F","Female",48.7252056808841,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL02","Region of Antofagasta","_T","Total",54.3834650956964,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL02","Region of Antofagasta","M","Male",63.5107580366894,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL02","Region of Antofagasta","F","Female",44.3384751176003,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL03","Region of Atacama","_T","Total",57.9944409632501,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL03","Region of Atacama","M","Male",68.7692826445203,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL03","Region of Atacama","F","Female",46.7580398363314,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL04","Region of Coquimbo","_T","Total",52.8935725941878,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL04","Region of Coquimbo","M","Male",64.4553276920424,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL04","Region of Coquimbo","F","Female",41.7132943603184,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL05","Region of Valparaíso","_T","Total",55.0780281653416,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL05","Region of Valparaíso","M","Male",65.6459020066552,,
"ENE_TO","Employment rate (2002-based projections)","2017-V09","2017 aug-oct","CHL05","Region of Valparaíso","F","Female",44.9874896340287,,
